address,lat,lon,source,raw_json
日本、〒924-0011 石川県白山市横江町５００１,,,nominatim,"{""note"": ""no_result""}"
日本、〒918-8004 福井県福井市西木田１丁目１７−２４,,,nominatim,"{""note"": ""no_result""}"
日本、〒918-8112 福井県福井市下馬３丁目１３０２ 福井パークサイドヴィレッジ敷地 内,,,nominatim,"{""note"": ""no_result""}"
日本、〒918-8237 福井県福井市和田東２丁目２２２３ うさんぽ&うさカフェ,,,nominatim,"{""note"": ""no_result""}"
日本、〒918-8204 福井県福井市南四ツ居１丁目１０−４,,,nominatim,"{""note"": ""no_result""}"
日本、〒910-0022 福井県福井市花月３丁目１０−９,,,nominatim,"{""note"": ""no_result""}"
日本、〒918-8057 福井県福井市加茂河原３丁目３−１３,,,nominatim,"{""note"": ""no_result""}"
日本、〒918-8239 福井県福井市成和１丁目２９０８,,,nominatim,"{""note"": ""no_result""}"
日本、〒918-8104 福井県福井市板垣５丁目５０１,,,nominatim,"{""note"": ""no_result""}"
日本、〒918-8202 福井県福井市大東２丁目６,,,nominatim,"{""note"": ""no_result""}"
日本、〒910-0015 福井県福井市二の宮５丁目１１−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒910-0843 福井県福井市西開発２丁目１０１−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒918-8104 福井県福井市板垣３丁目５１４,,,nominatim,"{""note"": ""no_result""}"
日本、〒910-0003 福井県福井市松本１丁目１８−２３,,,nominatim,"{""note"": ""no_result""}"
日本、〒910-0024 福井県福井市照手４丁目６−２４ フレアスパピヨン 1A,,,nominatim,"{""note"": ""no_result""}"
日本、〒918-8007 福井県福井市足羽２丁目７,,,nominatim,"{""note"": ""no_result""}"
日本、〒910-0838 福井県福井市新保北１丁目３０３ フクイワイプラザＢ館１Ｆ,,,nominatim,"{""note"": ""no_result""}"
日本、〒910-0842 福井県福井市開発５丁目１９０８,,,nominatim,"{""note"": ""no_result""}"
日本、〒915-0092 福井県越前市塚町３０６,,,nominatim,"{""note"": ""no_result""}"
日本、〒915-0095 福井県越前市稲寄町２４−１２,,,nominatim,"{""note"": ""no_result""}"
日本、〒915-0082 福井県越前市国高３丁目３７−４−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒915-0095 福井県越前市稲寄町 第２４号１２番地,,,nominatim,"{""note"": ""no_result""}"
日本、〒915-0084 福井県越前市村国３丁目７−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒915-0001 福井県越前市中新庄町４６−４,,,nominatim,"{""note"": ""no_result""}"
日本、〒915-0004 福井県越前市北町７４−５２−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒915-0242 福井県越前市粟田部町１７,,,nominatim,"{""note"": ""no_result""}"
日本、〒915-0000 福井県越前市村国,,,nominatim,"{""note"": ""no_result""}"
日本、〒916-0055 福井県鯖江市上鯖江町７０−１−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒910-3558 福井県福井市八ツ俣町浜田２−６,,,nominatim,"{""note"": ""no_result""}"
日本、〒910-3556 福井県福井市赤坂町６６−８４,,,nominatim,"{""note"": ""no_result""}"
日本、〒910-3554 福井県福井市浜北山町１８−８,,,nominatim,"{""note"": ""no_result""}"
日本、〒916-0206 福井県丹生郡越前町笈松４４−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒501-0902 岐阜県揖斐郡揖斐川町坂内広瀬２０６,,,nominatim,"{""note"": ""no_result""}"
日本、〒400-0025 山梨県甲府市朝日５丁目６−１１ サンハイツひぐち,,,nominatim,"{""note"": ""no_result""}"
日本、〒409-3867 山梨県中巨摩郡昭和町清水新居１３８０−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒400-0008 山梨県甲府市緑が丘２丁目１０−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒409-3866 山梨県中巨摩郡昭和町西条５１６７,,,nominatim,"{""note"": ""no_result""}"
日本、〒400-0064 山梨県甲府市下飯田２丁目１１−１５,,,nominatim,"{""note"": ""no_result""}"
日本、〒400-0046 山梨県甲府市下石田２丁目１５−１１,,,nominatim,"{""note"": ""no_result""}"
日本、〒400-0042 山梨県甲府市高畑１丁目１０−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒400-0858 山梨県甲府市相生３丁目５−４０,,,nominatim,"{""note"": ""no_result""}"
日本、〒400-0008 山梨県甲府市緑が丘２丁目８−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒400-0074 山梨県甲府市千塚３丁目８,,,nominatim,"{""note"": ""no_result""}"
日本、〒400-0065 山梨県甲府市貢川１丁目５,,,nominatim,"{""note"": ""no_result""}"
日本、〒400-0858 山梨県甲府市相生３丁目５−４０ ２階,,,nominatim,"{""note"": ""no_result""}"
日本、〒400-0801 山梨県甲府市善光寺町３１４３−７３,,,nominatim,"{""note"": ""no_result""}"
日本、〒400-0043 山梨県甲府市国母７丁目１２−４５,,,nominatim,"{""note"": ""no_result""}"
日本、〒400-1512 山梨県中央市関原１３１９−５,,,nominatim,"{""note"": ""no_result""}"
日本、〒400-1512 山梨県中央市関原２５００,,,nominatim,"{""note"": ""no_result""}"
日本、〒401-0310 山梨県南都留郡富士河口湖町勝山３２９０−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒401-0302 山梨県南都留郡富士河口湖町小立８００９−１８,,,nominatim,"{""note"": ""no_result""}"
日本、〒401-0302 山梨県南都留郡富士河口湖町小立８０１７−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒401-0302 山梨県南都留郡富士河口湖町小立３３１３−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒401-0310 山梨県南都留郡勝山 富士河口湖町勝山2599-4,,,nominatim,"{""note"": ""no_result""}"
日本、〒401-0302 山梨県南都留郡富士河口湖町小立８００９−２２,,,nominatim,"{""note"": ""no_result""}"
日本、〒401-0302 山梨県南都留郡富士河口湖町小立3838番地1,,,nominatim,"{""note"": ""no_result""}"
日本、〒401-0320 山梨県南都留郡鳴沢村鳴沢１０４５３,,,nominatim,"{""note"": ""no_result""}"
日本、〒401-0302 山梨県南都留郡富士河口湖町小立８０１２−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒380-0857 長野県長野市長野西之門町５００−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒380-0802 長野県長野市上松３丁目６−３３,,,nominatim,"{""note"": ""no_result""}"
日本、〒380-0841 長野県長野市長野大門町５７−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒380-0816 長野県長野市三輪 田町1340-4,,,nominatim,"{""note"": ""no_result""}"
日本、〒380-0904 長野県長野市鶴賀七瀬中町１６６−１５,,,nominatim,"{""note"": ""no_result""}"
日本、〒380-0803 長野県長野市三輪９丁目７−９,,,nominatim,"{""note"": ""no_result""}"
日本、〒380-0823 長野県長野市南千歳１丁目７−１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒380-0803 長野県長野市三輪８丁目３２−２０ ＮＣＤコーポ本郷,,,nominatim,"{""note"": ""no_result""}"
日本、〒380-0921 長野県長野市栗田６２４,,,nominatim,"{""note"": ""no_result""}"
日本、〒380-0813 長野県長野市鶴賀緑町,,,nominatim,"{""note"": ""no_result""}"
日本、〒380-0814 長野県長野市鶴賀西鶴賀町１４５６−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒380-0958 長野県長野市伊勢宮３丁目１４−１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒380-0955 長野県長野市安茂里西河原３６０８,,,nominatim,"{""note"": ""no_result""}"
日本、〒380-0833 長野県長野市鶴賀権堂町2196番地1 綿半スーパーセンター権堂店1階,,,nominatim,"{""note"": ""no_result""}"
日本、〒390-0811 長野県松本市中央１丁目１５−２６ たぬきビル 1階,,,nominatim,"{""note"": ""no_result""}"
日本、〒390-0811 長野県松本市中央２丁目２−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒390-0811 長野県松本市中央２丁目６−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒399-0033 長野県松本市笹賀５８２３−４,,,nominatim,"{""note"": ""no_result""}"
日本、〒390-0814 長野県松本市本庄１丁目３−４,,,nominatim,"{""note"": ""no_result""}"
日本、〒390-0834 長野県松本市高宮中１０−９,,,nominatim,"{""note"": ""no_result""}"
日本、〒390-0811 長野県松本市中央２丁目５−９,,,nominatim,"{""note"": ""no_result""}"
日本、〒390-0826 長野県松本市出川町８−１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒390-0876 長野県松本市開智２丁目３−５２,,,nominatim,"{""note"": ""no_result""}"
日本、〒390-0811 長野県松本市中央１丁目１５−１２,,,nominatim,"{""note"": ""no_result""}"
日本、〒390-0861 長野県松本市蟻ケ崎１２１９,,,nominatim,"{""note"": ""no_result""}"
日本、〒390-0863 長野県松本市白板１丁目４−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒390-0811 長野県松本市中央４丁目９−５１ 晴庭 ３階 イオンモール松本,,,nominatim,"{""note"": ""no_result""}"
日本、〒390-0814 長野県松本市本庄１丁目９−１１,,,nominatim,"{""note"": ""no_result""}"
日本、〒390-0861 長野県松本市蟻ケ崎,,,nominatim,"{""note"": ""no_result""}"
日本、〒390-0827 長野県松本市出川１丁目１−４,,,nominatim,"{""note"": ""no_result""}"
日本、〒390-0811 長野県松本市中央４丁目９−５１ 晴庭 3F イオンモール松本 ペテモ内,,,nominatim,"{""note"": ""no_result""}"
日本、〒395-0153 長野県飯田市上殿岡４１４−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒395-0805 長野県飯田市鼎一色１０８−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒395-0041 長野県飯田市中央通り４丁目１２−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒395-0004 長野県飯田市上郷黒田１０１１−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒395-0157 長野県飯田市大瀬木１８１−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒395-0804 長野県飯田市鼎名古熊２４７８,,,nominatim,"{""note"": ""no_result""}"
日本、〒395-0813 長野県飯田市毛賀３７９−６,,,nominatim,"{""note"": ""no_result""}"
日本、〒395-0157 長野県飯田市大瀬木２０９−１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒395-0013 長野県飯田市小伝馬町１丁目２,,,nominatim,"{""note"": ""no_result""}"
日本、〒395-0801 長野県飯田市鼎中平中平２３９２−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒395-0823 長野県飯田市松尾明５２５４,,,nominatim,"{""note"": ""no_result""}"
日本、〒398-0001 長野県大町市平２０４９０−４,,,nominatim,"{""note"": ""no_result""}"
日本、〒391-0011 長野県茅野市玉川１１４００−１４１８,,,nominatim,"{""note"": ""no_result""}"
日本、〒391-0213 長野県茅野市豊平７７０２,,,nominatim,"{""note"": ""no_result""}"
日本、〒501-0455 岐阜県本巣郡北方町高屋伊勢田１丁目７３−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒500-8281 岐阜県岐阜市東鶉３丁目５９,,,nominatim,"{""note"": ""no_result""}"
日本、〒501-6133 岐阜県岐阜市日置江２丁目４０,,,nominatim,"{""note"": ""no_result""}"
日本、〒501-0115 岐阜県岐阜市鏡島南３丁目２−１３,,,nominatim,"{""note"": ""no_result""}"
日本、〒500-8891 岐阜県岐阜市香蘭３丁目１１,,,nominatim,"{""note"": ""no_result""}"
日本、〒501-0112 岐阜県岐阜市鏡島精華２丁目４−６,,,nominatim,"{""note"": ""no_result""}"
日本、〒500-8359 岐阜県岐阜市六条北４丁目１９−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒500-8384 岐阜県岐阜市薮田南１丁目２−１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒501-0223 岐阜県瑞穂市穂積３１１０−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒501-6123 岐阜県岐阜市柳津町流通センター１丁目５２,,,nominatim,"{""note"": ""no_result""}"
日本、〒482-0015 愛知県岩倉市川井町折口59−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒491-0813 愛知県一宮市千秋町町屋花ノ木花ノ木６６,,,nominatim,"{""note"": ""no_result""}"
日本、〒482-0015 愛知県岩倉市川井町浮田１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒482-0026 愛知県岩倉市大地町半田２９−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒491-0828 愛知県一宮市伝法寺５丁目１５−１４,,,nominatim,"{""note"": ""no_result""}"
日本、〒491-0828 愛知県一宮市伝法寺５丁目４−１２,,,nominatim,"{""note"": ""no_result""}"
日本、〒491-0815 愛知県一宮市千秋町塩尻猫島,,,nominatim,"{""note"": ""no_result""}"
日本、〒482-0036 愛知県岩倉市西市町桝東,,,nominatim,"{""note"": ""no_result""}"
日本、〒491-0812 愛知県一宮市千秋町芝原古井戸１５,,,nominatim,"{""note"": ""no_result""}"
日本、〒485-0066 愛知県小牧市藤島町出口１９,,,nominatim,"{""note"": ""no_result""}"
日本、〒491-0817 愛知県一宮市千秋町天摩流１８−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒481-0038 愛知県北名古屋市徳重本郷２１３,,,nominatim,"{""note"": ""no_result""}"
"１, 大善寺-５-5 千秋町浅野羽根 一宮市 愛知県 491-0816 日本",,,nominatim,"{""note"": ""no_result""}"
日本、〒468-0001 愛知県名古屋市天白区植田山３丁目１８０２,,,nominatim,"{""note"": ""no_result""}"
日本、〒464-0850 愛知県名古屋市千種区今池１丁目１５−１４ ハウス１０８今池公園 1階,,,nominatim,"{""note"": ""no_result""}"
日本、〒464-0821 愛知県名古屋市千種区末盛通１丁目27−１７ クルールロジ 1階,,,nominatim,"{""note"": ""no_result""}"
日本、〒466-0852 愛知県名古屋市昭和区萩原町４丁目８,,,nominatim,"{""note"": ""no_result""}"
日本、〒464-0075 愛知県名古屋市千種区千種区内山２丁目１４−１４,,,nominatim,"{""note"": ""no_result""}"
日本、〒464-0843 愛知県名古屋市千種区丸山町３丁目８３ メナージュマルヤマ,,,nominatim,"{""note"": ""no_result""}"
日本、〒464-0075 愛知県名古屋市千種区内山２丁目１３−４ 若竹ビル 1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒466-0856 愛知県名古屋市昭和区川名町５丁目４０−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒464-0032 愛知県名古屋市千種区猫洞通２丁目１−１ ライオンズマンション猫ケ洞第二 1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒464-0071 愛知県名古屋市千種区若水３丁目１６−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒466-0831 愛知県名古屋市昭和区花見通１丁目,,,nominatim,"{""note"": ""no_result""}"
日本、〒466-0857 愛知県名古屋市昭和区安田通２丁目１１−１ Ｋ＆Ｍ千春,,,nominatim,"{""note"": ""no_result""}"
日本、〒464-0041 愛知県名古屋市千種区霞ケ丘２丁目９−１５,,,nominatim,"{""note"": ""no_result""}"
日本、〒464-0075 愛知県名古屋市千種区内山１丁目１−２６ パラッツオヨシダ,,,nominatim,"{""note"": ""no_result""}"
日本、〒466-0822 愛知県名古屋市昭和区楽園町５７−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒461-0049 愛知県名古屋市東区古出来２丁目７−１２ ブレベェーユ峰,,,nominatim,"{""note"": ""no_result""}"
日本、〒466-0834 愛知県名古屋市昭和区広路町石坂２−１ イオン八事 ４階,,,nominatim,"{""note"": ""no_result""}"
日本、〒467-0003 愛知県名古屋市瑞穂区汐路町１丁目１４,,,nominatim,"{""note"": ""no_result""}"
日本、〒501-1182 岐阜県岐阜市秋沢２丁目６３−１ ハイツ Takai,,,nominatim,"{""note"": ""no_result""}"
日本、〒501-1178 岐阜県岐阜市上西郷１丁目８９−５,,,nominatim,"{""note"": ""no_result""}"
日本、〒501-1178 岐阜県岐阜市上西郷５丁目４３,,,nominatim,"{""note"": ""no_result""}"
日本、〒464-0007 愛知県名古屋市千種区竹越１丁目１５−３１,,,nominatim,"{""note"": ""no_result""}"
日本、〒488-0826 愛知県尾張旭市大塚町３丁目8−１５,,,nominatim,"{""note"": ""no_result""}"
日本、〒488-0823 愛知県尾張旭市庄南町３丁目４−２７,,,nominatim,"{""note"": ""no_result""}"
日本、〒465-0034 愛知県名古屋市名東区高柳町１５,,,nominatim,"{""note"": ""no_result""}"
日本、〒465-0004 愛知県名古屋市名東区香南２丁目１３１１,,,nominatim,"{""note"": ""no_result""}"
日本、〒463-0025 愛知県名古屋市守山区元郷２丁目３０２,,,nominatim,"{""note"": ""no_result""}"
日本、〒463-0042 愛知県名古屋市守山区野萩町１４−１５,,,nominatim,"{""note"": ""no_result""}"
日本、〒420-0042 静岡県静岡市葵区駒形通２丁目７−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒420-0852 静岡県静岡市葵区紺屋町６−７ 静岡PARCO3F,,,nominatim,"{""note"": ""no_result""}"
日本、〒422-8062 静岡県静岡市駿河区稲川２丁目１−２６,,,nominatim,"{""note"": ""no_result""}"
日本、〒422-8066 静岡県静岡市駿河区泉町５−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒422-8063 静岡県静岡市駿河区馬渕２丁目６−１７,,,nominatim,"{""note"": ""no_result""}"
日本、〒420-0073 静岡県静岡市葵区三番町３−１４,,,nominatim,"{""note"": ""no_result""}"
日本、〒422-8054 静岡県静岡市駿河区南安倍３丁目１３−５ ＮＫビル,,,nominatim,"{""note"": ""no_result""}"
日本、〒421-0101 静岡県静岡市駿河区向敷地６丁目３−４０,,,nominatim,"{""note"": ""no_result""}"
日本、〒420-0037 静岡県静岡市葵区人宿町１丁目４−１１,,,nominatim,"{""note"": ""no_result""}"
日本、〒420-0816 静岡県静岡市葵区沓谷６丁目１２−３ ネオステージ沓谷,,,nominatim,"{""note"": ""no_result""}"
日本、〒420-0053 静岡県静岡市葵区弥勒２丁目３−３４,,,nominatim,"{""note"": ""no_result""}"
日本、〒422-8027 静岡県静岡市駿河区豊田３丁目９−10 226-1,,,nominatim,"{""note"": ""no_result""}"
日本、〒422-8041 静岡県静岡市駿河区中田２丁目１１−２０ エバーフィールド,,,nominatim,"{""note"": ""no_result""}"
日本、〒420-0821 静岡県静岡市葵区柚木１０２６ ＭＡＲＫ ＩＳ静岡 内,,,nominatim,"{""note"": ""no_result""}"
日本、〒436-0001 静岡県掛川市東山１０５１−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒436-0341 静岡県掛川市倉真７５０７−２３,,,nominatim,"{""note"": ""no_result""}"
日本、〒436-0341 静岡県掛川市倉真５７９５,,,nominatim,"{""note"": ""no_result""}"
日本、〒436-0341 静岡県掛川市倉真５３２５,,,nominatim,"{""note"": ""no_result""}"
日本、〒430-0946 静岡県浜松市中央区元城町１１１−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒432-8038 静岡県浜松市中央区西伊場町４７−１７,,,nominatim,"{""note"": ""no_result""}"
日本、〒432-8002 静岡県浜松市中央区富塚町５１１７,,,nominatim,"{""note"": ""no_result""}"
日本、〒432-8014 静岡県浜松市中央区鹿谷町２０−７,,,nominatim,"{""note"": ""no_result""}"
日本、〒430-0924 静岡県浜松市中央区龍禅寺町８１０−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒432-8048 静岡県浜松市中央区森田町１４５,,,nominatim,"{""note"": ""no_result""}"
日本、〒430-0946 静岡県浜松市中央区元城町２２０−１ アズビオス元城,,,nominatim,"{""note"": ""no_result""}"
日本、〒430-0852 静岡県浜松市中央区領家３丁目１−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒432-8017 静岡県浜松市中央区三組町２８−２０,,,nominatim,"{""note"": ""no_result""}"
日本、〒430-0946 静岡県浜松市中央区元城町２２２−２ あみ 2階,,,nominatim,"{""note"": ""no_result""}"
日本、〒430-0943 静岡県浜松市中央区北田町１３４−３８,,,nominatim,"{""note"": ""no_result""}"
日本、〒430-0907 静岡県浜松市中央区高林４丁目９−３２,,,nominatim,"{""note"": ""no_result""}"
日本、〒430-0851 静岡県浜松市中央区向宿２丁目３−１ 子犬と子猫の店ＢＵＤＤＹ,,,nominatim,"{""note"": ""no_result""}"
日本、〒450-0003 愛知県名古屋市中村区名駅南１丁目１７−２ 西広小路ビル ２F,,,nominatim,"{""note"": ""no_result""}"
日本、〒460-0003 愛知県名古屋市中区錦３丁目６−１５先 中部電力 MIRAI TOWER １Ｆ,,,nominatim,"{""note"": ""no_result""}"
日本、〒460-0008 愛知県名古屋市中区栄２丁目１５−９ モリシマビル 1階,,,nominatim,"{""note"": ""no_result""}"
日本、〒451-0021 愛知県名古屋市西区天塚町２丁目３７,,,nominatim,"{""note"": ""no_result""}"
日本、〒462-0844 愛知県名古屋市北区清水３丁目１８−１６,,,nominatim,"{""note"": ""no_result""}"
日本、〒462-0037 愛知県名古屋市北区志賀町４丁目７４,,,nominatim,"{""note"": ""no_result""}"
日本、〒462-0807 愛知県名古屋市北区御成通３丁目１８ Ｍビル,,,nominatim,"{""note"": ""no_result""}"
日本、〒451-0025 愛知県名古屋市西区上名古屋１丁目３−１ すみれビル,,,nominatim,"{""note"": ""no_result""}"
日本、〒462-0841 愛知県名古屋市北区黒川本通３丁目６４ スクエア黒川 1F北,,,nominatim,"{""note"": ""no_result""}"
日本、〒460-0011 愛知県名古屋市中区大須１丁目７−２６,,,nominatim,"{""note"": ""no_result""}"
日本、〒460-0006 愛知県名古屋市中区葵２丁目１３−２６ 第２小林ビル 1階,,,nominatim,"{""note"": ""no_result""}"
日本、〒460-0008 愛知県名古屋市中区栄３丁目２１−２７ 2階,,,nominatim,"{""note"": ""no_result""}"
"ヨシヅヤ名古屋名西店 1階, ２丁目-３３-8 名西 西区 名古屋市 愛知県 451-0064 日本",,,nominatim,"{""note"": ""no_result""}"
日本、〒460-0008 愛知県名古屋市中区栄２４ 一丁目２４−３８ エムズハウス栄 １−B,,,nominatim,"{""note"": ""no_result""}"
日本、〒451-0015 愛知県名古屋市西区西区香呑町６丁目４９−１ イオンタウン名西店 １階,,,nominatim,"{""note"": ""no_result""}"
日本、〒460-0008 愛知県名古屋市中区栄３丁目２９−１ 名古屋パルコ 東館 ５階,,,nominatim,"{""note"": ""no_result""}"
日本、〒455-0842 愛知県名古屋市港区稲永５丁目９−３１ 居酒屋 かおる,,,nominatim,"{""note"": ""no_result""}"
日本、〒455-0803 愛知県名古屋市港区入場１丁目６０４,,,nominatim,"{""note"": ""no_result""}"
日本、〒455-0021 愛知県名古屋市港区木場町２−９９,,,nominatim,"{""note"": ""no_result""}"
日本、〒455-0831 愛知県名古屋市港区十一屋３丁目２１０ ウィペット・スクエア,,,nominatim,"{""note"": ""no_result""}"
日本、〒455-0815 愛知県名古屋市港区油屋町３丁目４−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒455-0841 愛知県名古屋市港区一州町１−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒457-0852 愛知県名古屋市南区泉楽通１丁目２６,,,nominatim,"{""note"": ""no_result""}"
日本、〒454-0852 愛知県名古屋市中川区昭和橋通５丁目３７ グレンパーク中島1F,,,nominatim,"{""note"": ""no_result""}"
日本、〒455-0841 愛知県名古屋市港区一州町１−３ カインズ名古屋みなと店 3階エレベーターホール,,,nominatim,"{""note"": ""no_result""}"
日本、〒455-0007 愛知県名古屋市港区南十番町１丁目１−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒470-2213 愛知県知多郡阿久比町阿久比北海道37,,,nominatim,"{""note"": ""no_result""}"
日本、〒475-0873 愛知県半田市中村町１丁目３３−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒475-0911 愛知県半田市星崎町３丁目４５−４,,,nominatim,"{""note"": ""no_result""}"
日本、〒475-0061 愛知県半田市一ノ草町２０１−８,,,nominatim,"{""note"": ""no_result""}"
日本、〒475-0903 愛知県半田市出口町１丁目２１１−２２,,,nominatim,"{""note"": ""no_result""}"
日本、〒475-0917 愛知県半田市清城町１丁目６−１４,,,nominatim,"{""note"": ""no_result""}"
日本、〒475-0805 愛知県半田市浜田町３丁目１０−６,,,nominatim,"{""note"": ""no_result""}"
日本、〒475-0085 愛知県半田市小神町２５−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒470-2214 愛知県知多郡阿久比町椋岡徳吉１−１２,,,nominatim,"{""note"": ""no_result""}"
日本、〒475-0064 愛知県半田市乙川薬師町２丁目３２,,,nominatim,"{""note"": ""no_result""}"
日本、〒475-0828 愛知県半田市瑞穂町８丁目12−６,,,nominatim,"{""note"": ""no_result""}"
日本、〒475-0805 愛知県半田市浜田町３丁目１０−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒475-0828 愛知県半田市瑞穂町８丁目１２−９,,,nominatim,"{""note"": ""no_result""}"
日本、〒443-0014 愛知県蒲郡市海陽町２丁目３９ 大塚海浜緑地（ラグーナビーチ）内,,,nominatim,"{""note"": ""no_result""}"
日本、〒443-0014 愛知県蒲郡市海陽町２丁目２,,,nominatim,"{""note"": ""no_result""}"
日本、〒441-0302 愛知県豊川市御津町下佐脇洗出８２−３１,,,nominatim,"{""note"": ""no_result""}"
日本、〒442-0845 愛知県豊川市為当町椎木１１,,,nominatim,"{""note"": ""no_result""}"
日本、〒441-0315 愛知県豊川市御津町大草上竹７８−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒443-0013 愛知県蒲郡市大塚町下長尾22−４０−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒441-0311 愛知県豊川市御津町御馬野添112番地2,,,nominatim,"{""note"": ""no_result""}"
日本、〒441-0311 愛知県豊川市御津町御馬東２１９−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒441-0315 愛知県豊川市御津町大草新田４−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒514-0835 三重県津市幸町２７−３５ 西浦ビル,,,nominatim,"{""note"": ""no_result""}"
日本、〒514-0035 三重県津市西丸之内３２−１３,,,nominatim,"{""note"": ""no_result""}"
日本、〒514-0056 三重県津市北河路町１１９,,,nominatim,"{""note"": ""no_result""}"
日本、〒514-0061 三重県津市一身田上津部田２０９７−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒514-0823 三重県津市半田１２０−４,,,nominatim,"{""note"": ""no_result""}"
日本、〒514-0039 三重県津市押加部町１１−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒514-0015 三重県津市寿町８−１１,,,nominatim,"{""note"": ""no_result""}"
日本、〒514-0035 三重県津市西丸之内２３,,,nominatim,"{""note"": ""no_result""}"
日本、〒514-0013 三重県津市海岸町９−１７ SKマンション,,,nominatim,"{""note"": ""no_result""}"
日本、〒519-2523 三重県多気郡大台町小滝２１０,,,nominatim,"{""note"": ""no_result""}"
日本、〒519-2507 三重県多気郡大台町栗谷170ｰ4,,,nominatim,"{""note"": ""no_result""}"
日本、〒514-0131 三重県津市あのつ台５丁目２−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒514-0131 三重県津市あのつ台５丁目,,,nominatim,"{""note"": ""no_result""}"
日本、〒514-0126 三重県津市大里睦合町２５８０−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒514-2221 三重県津市高野尾町６６３−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒514-0126 三重県津市大里睦合町,,,nominatim,"{""note"": ""no_result""}"
日本、〒514-0131 三重県津市あのつ台５丁目７５７−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒520-0806 滋賀県大津市打出浜１５−２,,,nominatim,"{""note"": ""no_result""}"
日本、〒520-0806 滋賀県大津市打出浜１５−５,,,nominatim,"{""note"": ""no_result""}"
日本、〒520-0801 滋賀県大津市におの浜１丁目１−３,,,nominatim,"{""note"": ""no_result""}"
日本、〒520-0052 滋賀県大津市朝日が丘２丁目８−１,,,nominatim,"{""note"": ""no_result""}"
日本、〒520-0021 滋賀県大津市二本松１−１ ブランチ大津京 １階,,,nominatim,"{""note"": ""no_result""}"
